id	stage	metric	value	extra
0912.2625	regex_section	rouge2_f	0.17182497331910349	tail
0912.2625	regex_section	rougeL_f	0.17270788912579957	tail
0912.2625	regex_section	pred_chars	12552.0	
0912.2625	llm_gap	n_gaps	2.0	
0912.2625	llm_gap	mean_sim_to_gold	0.4354262948036194	
0912.2625	llm_gap	mean_sim_to_full	0.8594603538513184	
0912.2625	llm_gap	recovery_at_0.5	0.0	
0912.2625	llm_gap	hallucination_at_0.5	0.0	
0912.2625	llm_gap	recovery_at_0.6	0.0	
0912.2625	llm_gap	hallucination_at_0.6	0.0	
0912.2625	llm_gap	recovery_at_0.7	0.0	
0912.2625	llm_gap	hallucination_at_0.7	0.0	
0912.4184	regex_section	rouge1_f	0.40252182347235693	tail
0912.4184	regex_section	rouge2_f	0.17864077669902914	tail
0912.4184	regex_section	rougeL_f	0.13094083414161012	tail
0912.4184	regex_section	pred_chars	9202.0	
0912.4184	llm_gap	n_gaps	1.0	
0912.4184	llm_gap	mean_sim_to_gold	1.0	
0912.4184	llm_gap	mean_sim_to_full	1.0	
0912.4184	llm_gap	recovery_at_0.5	1.0	
0912.4184	llm_gap	hallucination_at_0.5	0.0	
0912.4184	llm_gap	recovery_at_0.6	1.0	
0912.4184	llm_gap	hallucination_at_0.6	0.0	
0912.4184	llm_gap	recovery_at_0.7	1.0	
0912.4184	llm_gap	hallucination_at_0.7	0.0	
0912.5353	regex_section	rouge1_f	0.9195979899497487	fallback
0912.5353	regex_section	rouge2_f	0.9194630872483222	fallback
0912.5353	regex_section	rougeL_f	0.9195979899497487	fallback
0912.5353	regex_section	pred_chars	3844.0	
0912.5353	llm_gap	n_gaps	1.0	
0912.5353	llm_gap	mean_sim_to_gold	1.0	
0912.5353	llm_gap	mean_sim_to_full	1.0	
0912.5353	llm_gap	recovery_at_0.5	1.0	
0912.5353	llm_gap	hallucination_at_0.5	0.0	
0912.5353	llm_gap	recovery_at_0.6	1.0	
0912.5353	llm_gap	hallucination_at_0.6	0.0	
0912.5353	llm_gap	recovery_at_0.7	1.0	
0912.5353	llm_gap	hallucination_at_0.7	0.0	
1001.0315	regex_section	rouge1_f	0.21424223980523432	fallback
1001.0315	regex_section	rouge2_f	0.07312614259597806	fallback
1001.0315	regex_section	rougeL_f	0.11320754716981132	fallback
1001.0315	regex_section	pred_chars	9588.0	
1001.0315	llm_gap	n_gaps	2.0	
1001.0315	llm_gap	mean_sim_to_gold	0.5983281135559082	
1001.0315	llm_gap	mean_sim_to_full	1.0	
1001.0315	llm_gap	recovery_at_0.5	1.0	
1001.0315	llm_gap	hallucination_at_0.5	0.0	
1001.0315	llm_gap	recovery_at_0.6	0.5	
1001.0315	llm_gap	hallucination_at_0.6	0.0	
1001.0315	llm_gap	recovery_at_0.7	0.0	
1001.0315	llm_gap	hallucination_at_0.7	0.0	
1001.1460	regex_section	rouge1_f	0.6054535336672231	fallback
1001.1460	regex_section	rouge2_f	0.5337047353760446	fallback
1001.1460	regex_section	rougeL_f	0.5052865887590428	fallback
1001.1460	regex_section	pred_chars	7557.0	
1001.1460	llm_gap	n_gaps	2.0	
1001.1460	llm_gap	mean_sim_to_gold	0.40171051025390625	
1001.1460	llm_gap	mean_sim_to_full	0.7519028782844543	
1001.1460	llm_gap	recovery_at_0.5	0.5	
1001.1460	llm_gap	hallucination_at_0.5	0.0	
1001.1460	llm_gap	recovery_at_0.6	0.0	
1001.1460	llm_gap	hallucination_at_0.6	0.5	
1001.1460	llm_gap	recovery_at_0.7	0.0	
1001.1460	llm_gap	hallucination_at_0.7	0.5	
1002.1751	regex_section	rouge1_f	0.11150070126227209	limitations
1002.1751	regex_section	rouge2_f	0.05403508771929824	limitations
1002.1751	regex_section	rougeL_f	0.06661991584852735	limitations
1002.1751	regex_section	pred_chars	18642.0	
1002.1751	llm_gap	n_gaps	2.0	
1002.1751	llm_gap	mean_sim_to_gold	0.3981746435165405	
1002.1751	llm_gap	mean_sim_to_full	1.0	
1002.1751	llm_gap	recovery_at_0.5	0.5	
1002.1751	llm_gap	hallucination_at_0.5	0.0	
1002.1751	llm_gap	recovery_at_0.6	0.5	
1002.1751	llm_gap	hallucination_at_0.6	0.0	
1002.1751	llm_gap	recovery_at_0.7	0.0	
1002.1751	llm_gap	hallucination_at_0.7	0.0	
1003.1682	regex_section	rouge1_f	0.1425891181988743	fallback
1003.1682	regex_section	rouge2_f	0.02631578947368421	fallback
1003.1682	regex_section	rougeL_f	0.07129455909943715	fallback
1003.1682	regex_section	pred_chars	6222.0	
1003.1682	llm_gap	n_gaps	1.0	
1003.1682	llm_gap	mean_sim_to_gold	0.5463324785232544	
1003.1682	llm_gap	mean_sim_to_full	1.0000001192092896	
1003.1682	llm_gap	recovery_at_0.5	1.0	
1003.1682	llm_gap	hallucination_at_0.5	0.0	
1003.1682	llm_gap	recovery_at_0.6	0.0	
1003.1682	llm_gap	hallucination_at_0.6	0.0	
1003.1682	llm_gap	recovery_at_0.7	0.0	
1003.1682	llm_gap	hallucination_at_0.7	0.0	
1003.3684	regex_section	rouge1_f	0.2608695652173913	limitations
1003.3684	regex_section	rouge2_f	0.11447811447811447	limitations
1003.3684	regex_section	rougeL_f	0.15384615384615383	limitations
1003.3684	regex_section	pred_chars	431.0	
1003.3684	llm_gap	n_gaps	0.0	
1003.3684	llm_gap	mean_sim_to_gold	0.0	
1003.3684	llm_gap	mean_sim_to_full	0.0	
1003.3684	llm_gap	recovery_at_0.5	0.0	
1003.3684	llm_gap	hallucination_at_0.5	0.0	
1003.3684	llm_gap	recovery_at_0.6	0.0	
1003.3684	llm_gap	hallucination_at_0.6	0.0	
1003.3684	llm_gap	recovery_at_0.7	0.0	
1003.3684	llm_gap	hallucination_at_0.7	0.0	
1003.5621	regex_section	rouge1_f	0.32607416127133604	tail
1003.5621	regex_section	rouge2_f	0.3252799057159693	tail
1003.5621	regex_section	rougeL_f	0.32607416127133604	tail
1003.5621	regex_section	pred_chars	9766.0	
1003.5621	llm_gap	n_gaps	2.0	
1003.5621	llm_gap	mean_sim_to_gold	0.9475576877593994	
1003.5621	llm_gap	mean_sim_to_full	0.9475576877593994	
1003.5621	llm_gap	recovery_at_0.5	1.0	
1003.5621	llm_gap	hallucination_at_0.5	0.0	
1003.5621	llm_gap	recovery_at_0.6	1.0	
1003.5621	llm_gap	hallucination_at_0.6	0.0	
1003.5621	llm_gap	recovery_at_0.7	1.0	
1003.5621	llm_gap	hallucination_at_0.7	0.0	
1004.4402	regex_section	rouge1_f	0.26299694189602446	fallback
1004.4402	regex_section	rouge2_f	0.06738131699846861	fallback
1004.4402	regex_section	rougeL_f	0.12079510703363913	fallback
1004.4402	regex_section	pred_chars	6875.0	
1004.4402	llm_gap	n_gaps	1.0	
1004.4402	llm_gap	mean_sim_to_gold	0.5647674798965454	
1004.4402	llm_gap	mean_sim_to_full	0.7596083283424377	
1004.4402	llm_gap	recovery_at_0.5	1.0	
1004.4402	llm_gap	hallucination_at_0.5	0.0	
1004.4402	llm_gap	recovery_at_0.6	0.0	
1004.4402	llm_gap	hallucination_at_0.6	0.0	
1004.4402	llm_gap	recovery_at_0.7	0.0	
1004.4402	llm_gap	hallucination_at_0.7	0.0	
1004.5186	regex_section	rouge1_f	0.3117782909930716	fallback
1004.5186	regex_section	rouge2_f	0.09017341040462427	fallback
1004.5186	regex_section	rougeL_f	0.12817551963048499	fallback
1004.5186	regex_section	pred_chars	9070.0	
1004.5186	llm_gap	n_gaps	1.0	
1004.5186	llm_gap	mean_sim_to_gold	0.7387715578079224	
1004.5186	llm_gap	mean_sim_to_full	1.0	
1004.5186	llm_gap	recovery_at_0.5	1.0	
1004.5186	llm_gap	hallucination_at_0.5	0.0	
1004.5186	llm_gap	recovery_at_0.6	1.0	
1004.5186	llm_gap	hallucination_at_0.6	0.0	
1004.5186	llm_gap	recovery_at_0.7	1.0	
1004.5186	llm_gap	hallucination_at_0.7	0.0	
1005.0398	regex_section	rouge1_f	0.3877437325905293	fallback
1005.0398	regex_section	rouge2_f	0.07808142777467932	fallback
1005.0398	regex_section	rougeL_f	0.11810584958217271	fallback
1005.0398	regex_section	pred_chars	7276.0	
1005.0398	llm_gap	n_gaps	2.0	
1005.0398	llm_gap	mean_sim_to_gold	0.5049343705177307	
1005.0398	llm_gap	mean_sim_to_full	0.7987133264541626	
1005.0398	llm_gap	recovery_at_0.5	1.0	
1005.0398	llm_gap	hallucination_at_0.5	0.0	
1005.0398	llm_gap	recovery_at_0.6	0.0	
1005.0398	llm_gap	hallucination_at_0.6	0.5	
1005.0398	llm_gap	recovery_at_0.7	0.0	
1005.0398	llm_gap	hallucination_at_0.7	0.5	
1005.2442	regex_section	rouge1_f	0.35374149659863946	fallback
1005.2442	regex_section	rouge2_f	0.2758620689655173	fallback
1005.2442	regex_section	rougeL_f	0.28571428571428575	fallback
1005.2442	regex_section	pred_chars	287.0	
1005.2442	llm_gap	n_gaps	1.0	
1005.2442	llm_gap	mean_sim_to_gold	1.0000001192092896	
1005.2442	llm_gap	mean_sim_to_full	1.0000001192092896	
1005.2442	llm_gap	recovery_at_0.5	1.0	
1005.2442	llm_gap	hallucination_at_0.5	0.0	
1005.2442	llm_gap	recovery_at_0.6	1.0	
1005.2442	llm_gap	hallucination_at_0.6	0.0	
1005.2442	llm_gap	recovery_at_0.7	1.0	
1005.2442	llm_gap	hallucination_at_0.7	0.0	
1005.4752	regex_section	rouge1_f	0.1697981906750174	fallback
1005.4752	regex_section	rouge2_f	0.04041811846689895	fallback
1005.4752	regex_section	rougeL_f	0.09464161447459986	fallback
1005.4752	regex_section	pred_chars	8018.0	
1005.4752	llm_gap	n_gaps	1.0	
1005.4752	llm_gap	mean_sim_to_gold	0.5194381475448608	
1005.4752	llm_gap	mean_sim_to_full	0.9756276607513428	
1005.4752	llm_gap	recovery_at_0.5	1.0	
1005.4752	llm_gap	hallucination_at_0.5	0.0	
1005.4752	llm_gap	recovery_at_0.6	0.0	
1005.4752	llm_gap	hallucination_at_0.6	0.0	
1005.4752	llm_gap	recovery_at_0.7	0.0	
1005.4752	llm_gap	hallucination_at_0.7	0.0	
1006.1944	regex_section	rouge1_f	0.18426647767540752	fallback
1006.1944	regex_section	rouge2_f	0.0397444996451384	fallback
1006.1944	regex_section	rougeL_f	0.09213323883770376	fallback
1006.1944	regex_section	pred_chars	8560.0	
1006.1944	llm_gap	n_gaps	1.0	
1006.1944	llm_gap	mean_sim_to_gold	0.30280977487564087	
1006.1944	llm_gap	mean_sim_to_full	0.6476660966873169	
1006.1944	llm_gap	recovery_at_0.5	0.0	
1006.1944	llm_gap	hallucination_at_0.5	0.0	
1006.1944	llm_gap	recovery_at_0.6	0.0	
1006.1944	llm_gap	hallucination_at_0.6	0.0	
1006.1944	llm_gap	recovery_at_0.7	0.0	
1006.1944	llm_gap	hallucination_at_0.7	1.0	
1006.4128	regex_section	rouge1_f	0.437827405569341	tail
1006.4128	regex_section	rouge2_f	0.26813793103448275	tail
1006.4128	regex_section	rougeL_f	0.29721532947339396	tail
1006.4128	regex_section	pred_chars	9081.0	
1006.4128	llm_gap	n_gaps	2.0	
1006.4128	llm_gap	mean_sim_to_gold	0.48062947392463684	
1006.4128	llm_gap	mean_sim_to_full	1.0	
1006.4128	llm_gap	recovery_at_0.5	0.5	
1006.4128	llm_gap	hallucination_at_0.5	0.0	
1006.4128	llm_gap	recovery_at_0.6	0.0	
1006.4128	llm_gap	hallucination_at_0.6	0.0	
1006.4128	llm_gap	recovery_at_0.7	0.0	
1006.4128	llm_gap	hallucination_at_0.7	0.0	
1006.4925	regex_section	rouge1_f	0.4886731391585761	tail
1006.4925	regex_section	rouge2_f	0.48784440842787685	tail
1006.4925	regex_section	rougeL_f	0.4886731391585761	tail
1006.4925	regex_section	pred_chars	5491.0	
1006.4925	llm_gap	n_gaps	1.0	
1006.4925	llm_gap	mean_sim_to_gold	1.0	
1006.4925	llm_gap	mean_sim_to_full	1.0	
1006.4925	llm_gap	recovery_at_0.5	1.0	
1006.4925	llm_gap	hallucination_at_0.5	0.0	
1006.4925	llm_gap	recovery_at_0.6	1.0	
1006.4925	llm_gap	hallucination_at_0.6	0.0	
1006.4925	llm_gap	recovery_at_0.7	1.0	
1006.4925	llm_gap	hallucination_at_0.7	0.0	
1007.0920	regex_section	rouge1_f	0.54	fallback
1007.0920	regex_section	rouge2_f	0.5369127516778524	fallback
1007.0920	regex_section	rougeL_f	0.54	fallback
1007.0920	regex_section	pred_chars	495.0	
1007.0920	llm_gap	n_gaps	1.0	
1007.0920	llm_gap	mean_sim_to_gold	1.0000001192092896	
1007.0920	llm_gap	mean_sim_to_full	1.0000001192092896	
1007.0920	llm_gap	recovery_at_0.5	1.0	
1007.0920	llm_gap	hallucination_at_0.5	0.0	
1007.0920	llm_gap	recovery_at_0.6	1.0	
1007.0920	llm_gap	hallucination_at_0.6	0.0	
1007.0920	llm_gap	recovery_at_0.7	1.0	
1007.0920	llm_gap	hallucination_at_0.7	0.0	
1007.1253	regex_section	rouge1_f	0.09001731102135026	tail
1007.1253	regex_section	rouge2_f	0.018486424032351245	tail
1007.1253	regex_section	rougeL_f	0.051933064050779	tail
1007.1253	regex_section	pred_chars	11323.0	
1007.1253	llm_gap	n_gaps	1.0	
1007.1253	llm_gap	mean_sim_to_gold	0.27920001745224	
1007.1253	llm_gap	mean_sim_to_full	0.9641478061676025	
1007.1253	llm_gap	recovery_at_0.5	0.0	
1007.1253	llm_gap	hallucination_at_0.5	0.0	
1007.1253	llm_gap	recovery_at_0.6	0.0	
1007.1253	llm_gap	hallucination_at_0.6	0.0	
1007.1253	llm_gap	recovery_at_0.7	0.0	
1007.1253	llm_gap	hallucination_at_0.7	0.0	
1008.3977	regex_section	rouge1_f	0.32866043613707163	fallback
1008.3977	regex_section	rouge2_f	0.056162246489859596	fallback
1008.3977	regex_section	rougeL_f	0.1261682242990654	fallback
1008.3977	regex_section	pred_chars	6342.0	
1008.3977	llm_gap	n_gaps	2.0	
1008.3977	llm_gap	mean_sim_to_gold	0.3696461319923401	
1008.3977	llm_gap	mean_sim_to_full	0.9281684160232544	
1008.3977	llm_gap	recovery_at_0.5	0.0	
1008.3977	llm_gap	hallucination_at_0.5	0.0	
1008.3977	llm_gap	recovery_at_0.6	0.0	
1008.3977	llm_gap	hallucination_at_0.6	0.0	
1008.3977	llm_gap	recovery_at_0.7	0.0	
1008.3977	llm_gap	hallucination_at_0.7	0.0	
1009.2123	regex_section	rouge1_f	0.29661941112322787	fallback
1009.2123	regex_section	rouge2_f	0.22732240437158469	fallback
1009.2123	regex_section	rougeL_f	0.2159214830970556	fallback
1009.2123	regex_section	pred_chars	1195.0	
1009.2123	llm_gap	n_gaps	2.0	
1009.2123	llm_gap	mean_sim_to_gold	1.0	
1009.2123	llm_gap	mean_sim_to_full	1.0	
1009.2123	llm_gap	recovery_at_0.5	1.0	
1009.2123	llm_gap	hallucination_at_0.5	0.0	
1009.2123	llm_gap	recovery_at_0.6	1.0	
1009.2123	llm_gap	hallucination_at_0.6	0.0	
1009.2123	llm_gap	recovery_at_0.7	1.0	
1009.2123	llm_gap	hallucination_at_0.7	0.0	
1010.1307	regex_section	rouge1_f	0.18908531898539585	fallback
1010.1307	regex_section	rouge2_f	0.05388760585065435	fallback
1010.1307	regex_section	rougeL_f	0.09684857801691008	fallback
1010.1307	regex_section	pred_chars	8273.0	
1010.1307	llm_gap	n_gaps	2.0	
1010.1307	llm_gap	mean_sim_to_gold	0.3473314046859741	
1010.1307	llm_gap	mean_sim_to_full	0.8654373288154602	
1010.1307	llm_gap	recovery_at_0.5	0.0	
1010.1307	llm_gap	hallucination_at_0.5	0.0	
1010.1307	llm_gap	recovery_at_0.6	0.0	
1010.1307	llm_gap	hallucination_at_0.6	0.0	
1010.1307	llm_gap	recovery_at_0.7	0.0	
1010.1307	llm_gap	hallucination_at_0.7	0.0	
1010.2511	regex_section	rouge1_f	0.23287671232876714	limitations
1010.2511	regex_section	rouge2_f	0.041666666666666664	limitations
1010.2511	regex_section	rougeL_f	0.10958904109589042	limitations
1010.2511	regex_section	pred_chars	304.0	
1010.2511	llm_gap	n_gaps	1.0	
1010.2511	llm_gap	mean_sim_to_gold	0.18918263912200928	
1010.2511	llm_gap	mean_sim_to_full	1.0	
1010.2511	llm_gap	recovery_at_0.5	0.0	
1010.2511	llm_gap	hallucination_at_0.5	0.0	
1010.2511	llm_gap	recovery_at_0.6	0.0	
1010.2511	llm_gap	hallucination_at_0.6	0.0	
1010.2511	llm_gap	recovery_at_0.7	0.0	
1010.2511	llm_gap	hallucination_at_0.7	0.0	
1010.2783	regex_section	rouge1_f	0.28848484848484846	fallback
1010.2783	regex_section	rouge2_f	0.08252427184466021	fallback
1010.2783	regex_section	rougeL_f	0.12606060606060607	fallback
1010.2783	regex_section	pred_chars	8221.0	
1010.2783	llm_gap	n_gaps	2.0	
1010.2783	llm_gap	mean_sim_to_gold	0.5739566087722778	
1010.2783	llm_gap	mean_sim_to_full	0.9468170404434204	
1010.2783	llm_gap	recovery_at_0.5	0.5	
1010.2783	llm_gap	hallucination_at_0.5	0.0	
1010.2783	llm_gap	recovery_at_0.6	0.5	
1010.2783	llm_gap	hallucination_at_0.6	0.0	
1010.2783	llm_gap	recovery_at_0.7	0.0	
1010.2783	llm_gap	hallucination_at_0.7	0.0	
1011.3603	regex_section	rouge1_f	0.26956521739130435	discussion
1011.3603	regex_section	rouge2_f	0.09649122807017546	discussion
1011.3603	regex_section	rougeL_f	0.17391304347826086	discussion
1011.3603	regex_section	pred_chars	387.0	
1011.3603	llm_gap	n_gaps	0.0	
1011.3603	llm_gap	mean_sim_to_gold	0.0	
1011.3603	llm_gap	mean_sim_to_full	0.0	
1011.3603	llm_gap	recovery_at_0.5	0.0	
1011.3603	llm_gap	hallucination_at_0.5	0.0	
1011.3603	llm_gap	recovery_at_0.6	0.0	
1011.3603	llm_gap	hallucination_at_0.6	0.0	
1011.3603	llm_gap	recovery_at_0.7	0.0	
1011.3603	llm_gap	hallucination_at_0.7	0.0	
1011.6627	regex_section	rouge1_f	0.26545454545454544	future_work
1011.6627	regex_section	rouge2_f	0.032846715328467155	future_work
1011.6627	regex_section	rougeL_f	0.12727272727272726	future_work
1011.6627	regex_section	pred_chars	2016.0	
1011.6627	llm_gap	n_gaps	0.0	
1011.6627	llm_gap	mean_sim_to_gold	0.0	
1011.6627	llm_gap	mean_sim_to_full	0.0	
1011.6627	llm_gap	recovery_at_0.5	0.0	
1011.6627	llm_gap	hallucination_at_0.5	0.0	
1011.6627	llm_gap	recovery_at_0.6	0.0	
1011.6627	llm_gap	hallucination_at_0.6	0.0	
1011.6627	llm_gap	recovery_at_0.7	0.0	
1011.6627	llm_gap	hallucination_at_0.7	0.0	
1011.6516	regex_section	rouge1_f	0.6989247311827956	tail
1011.6516	regex_section	rouge2_f	0.6985195154777928	tail
1011.6516	regex_section	rougeL_f	0.6989247311827956	tail
1011.6516	regex_section	pred_chars	7267.0	
1011.6516	llm_gap	n_gaps	2.0	
1011.6516	llm_gap	mean_sim_to_gold	0.9588031768798828	
1011.6516	llm_gap	mean_sim_to_full	0.9588031768798828	
1011.6516	llm_gap	recovery_at_0.5	1.0	
1011.6516	llm_gap	hallucination_at_0.5	0.0	
1011.6516	llm_gap	recovery_at_0.6	1.0	
1011.6516	llm_gap	hallucination_at_0.6	0.0	
1011.6516	llm_gap	recovery_at_0.7	1.0	
1011.6516	llm_gap	hallucination_at_0.7	0.0	
1012.0821	regex_section	rouge1_f	0.7324455205811138	fallback
1012.0821	regex_section	rouge2_f	0.7321212121212121	fallback
1012.0821	regex_section	rougeL_f	0.7324455205811138	fallback
1012.0821	regex_section	pred_chars	6952.0	
1012.0821	llm_gap	n_gaps	2.0	
1012.0821	llm_gap	mean_sim_to_gold	1.0	
1012.0821	llm_gap	mean_sim_to_full	1.0	
1012.0821	llm_gap	recovery_at_0.5	1.0	
1012.0821	llm_gap	hallucination_at_0.5	0.0	
1012.0821	llm_gap	recovery_at_0.6	1.0	
1012.0821	llm_gap	hallucination_at_0.6	0.0	
1012.0821	llm_gap	recovery_at_0.7	1.0	
1012.0821	llm_gap	hallucination_at_0.7	0.0	
1012.5636	regex_section	rouge1_f	0.43127147766323026	future_work
1012.5636	regex_section	rouge2_f	0.3683304647160069	future_work
1012.5636	regex_section	rougeL_f	0.32646048109965636	future_work
1012.5636	regex_section	pred_chars	2194.0	
1012.5636	llm_gap	n_gaps	2.0	
1012.5636	llm_gap	mean_sim_to_gold	0.6744282245635986	
1012.5636	llm_gap	mean_sim_to_full	0.5476568341255188	
1012.5636	llm_gap	recovery_at_0.5	1.0	
1012.5636	llm_gap	hallucination_at_0.5	0.0	
1012.5636	llm_gap	recovery_at_0.6	0.5	
1012.5636	llm_gap	hallucination_at_0.6	1.0	
1012.5636	llm_gap	recovery_at_0.7	0.5	
1012.5636	llm_gap	hallucination_at_0.7	1.0	
1102.3285	regex_section	rouge1_f	0.13609467455621305	fallback
1102.3285	regex_section	rouge2_f	0.11966824644549763	fallback
1102.3285	regex_section	rougeL_f	0.11715976331360946	fallback
1102.3285	regex_section	pred_chars	10976.0	
1102.3285	llm_gap	n_gaps	2.0	
1102.3285	llm_gap	mean_sim_to_gold	0.9954447150230408	
1102.3285	llm_gap	mean_sim_to_full	0.995444655418396	
1102.3285	llm_gap	recovery_at_0.5	1.0	
1102.3285	llm_gap	hallucination_at_0.5	0.0	
1102.3285	llm_gap	recovery_at_0.6	1.0	
1102.3285	llm_gap	hallucination_at_0.6	0.0	
1102.3285	llm_gap	recovery_at_0.7	1.0	
1102.3285	llm_gap	hallucination_at_0.7	0.0	
1103.0927	regex_section	rouge1_f	0.24381625441696114	tail
1103.0927	regex_section	rouge2_f	0.24247787610619473	tail
1103.0927	regex_section	rougeL_f	0.24381625441696114	tail
1103.0927	regex_section	pred_chars	6309.0	
1103.0927	llm_gap	n_gaps	2.0	
1103.0927	llm_gap	mean_sim_to_gold	0.7148547172546387	
1103.0927	llm_gap	mean_sim_to_full	0.7646524906158447	
1103.0927	llm_gap	recovery_at_0.5	1.0	
1103.0927	llm_gap	hallucination_at_0.5	0.0	
1103.0927	llm_gap	recovery_at_0.6	0.5	
1103.0927	llm_gap	hallucination_at_0.6	0.0	
1103.0927	llm_gap	recovery_at_0.7	0.5	
1103.0927	llm_gap	hallucination_at_0.7	0.5	
1103.3506	regex_section	rouge1_f	0.08494208494208494	fallback
1103.3506	regex_section	rouge2_f	0.015473887814313346	fallback
1103.3506	regex_section	rougeL_f	0.04247104247104247	fallback
1103.3506	regex_section	pred_chars	6212.0	
1103.3506	llm_gap	n_gaps	2.0	
1103.3506	llm_gap	mean_sim_to_gold	0.26329633593559265	
1103.3506	llm_gap	mean_sim_to_full	1.0	
1103.3506	llm_gap	recovery_at_0.5	0.0	
1103.3506	llm_gap	hallucination_at_0.5	0.0	
1103.3506	llm_gap	recovery_at_0.6	0.0	
1103.3506	llm_gap	hallucination_at_0.6	0.0	
1103.3506	llm_gap	recovery_at_0.7	0.0	
1103.3506	llm_gap	hallucination_at_0.7	0.0	
1103.4521	regex_section	rouge1_f	0.09167446211412535	tail
1103.4521	regex_section	rouge2_f	0.08997188378631678	tail
1103.4521	regex_section	rougeL_f	0.09167446211412535	tail
1103.4521	regex_section	pred_chars	6737.0	
1103.4521	llm_gap	n_gaps	2.0	
1103.4521	llm_gap	mean_sim_to_gold	0.6125566959381104	
1103.4521	llm_gap	mean_sim_to_full	1.0000001192092896	
1103.4521	llm_gap	recovery_at_0.5	0.5	
1103.4521	llm_gap	hallucination_at_0.5	0.0	
1103.4521	llm_gap	recovery_at_0.6	0.5	
1103.4521	llm_gap	hallucination_at_0.6	0.0	
1103.4521	llm_gap	recovery_at_0.7	0.5	
1103.4521	llm_gap	hallucination_at_0.7	0.0	
1103.5169	regex_section	rouge1_f	0.22250316055625788	fallback
1103.5169	regex_section	rouge2_f	0.04177215189873418	fallback
1103.5169	regex_section	rougeL_f	0.09102402022756007	fallback
1103.5169	regex_section	pred_chars	8815.0	
1103.5169	llm_gap	n_gaps	2.0	
1103.5169	llm_gap	mean_sim_to_gold	0.4742114543914795	
1103.5169	llm_gap	mean_sim_to_full	1.0	
1103.5169	llm_gap	recovery_at_0.5	0.0	
1103.5169	llm_gap	hallucination_at_0.5	0.0	
1103.5169	llm_gap	recovery_at_0.6	0.0	
1103.5169	llm_gap	hallucination_at_0.6	0.0	
1103.5169	llm_gap	recovery_at_0.7	0.0	
1103.5169	llm_gap	hallucination_at_0.7	0.0	
1103.5071	regex_section	rouge1_f	0.3880597014925374	fallback
1103.5071	regex_section	rouge2_f	0.2727272727272727	fallback
1103.5071	regex_section	rougeL_f	0.26865671641791045	fallback
1103.5071	regex_section	pred_chars	295.0	
1103.5071	llm_gap	n_gaps	1.0	
1103.5071	llm_gap	mean_sim_to_gold	0.9999998807907104	
1103.5071	llm_gap	mean_sim_to_full	1.0	
1103.5071	llm_gap	recovery_at_0.5	1.0	
1103.5071	llm_gap	hallucination_at_0.5	0.0	
1103.5071	llm_gap	recovery_at_0.6	1.0	
1103.5071	llm_gap	hallucination_at_0.6	0.0	
1103.5071	llm_gap	recovery_at_0.7	1.0	
1103.5071	llm_gap	hallucination_at_0.7	0.0	
1104.1580	regex_section	rouge1_f	0.2857142857142857	discussion,future_work
1104.1580	regex_section	rouge2_f	0.03232323232323232	discussion,future_work
1104.1580	regex_section	rougeL_f	0.1368209255533199	discussion,future_work
1104.1580	regex_section	pred_chars	1763.0	
1104.1580	llm_gap	n_gaps	1.0	
1104.1580	llm_gap	mean_sim_to_gold	0.4535818099975586	
1104.1580	llm_gap	mean_sim_to_full	1.0000001192092896	
1104.1580	llm_gap	recovery_at_0.5	0.0	
1104.1580	llm_gap	hallucination_at_0.5	0.0	
1104.1580	llm_gap	recovery_at_0.6	0.0	
1104.1580	llm_gap	hallucination_at_0.6	0.0	
1104.1580	llm_gap	recovery_at_0.7	0.0	
1104.1580	llm_gap	hallucination_at_0.7	0.0	
1104.3784	regex_section	rouge1_f	0.20829493087557605	tail
1104.3784	regex_section	rouge2_f	0.0867959372114497	tail
1104.3784	regex_section	rougeL_f	0.12165898617511522	tail
1104.3784	regex_section	pred_chars	6219.0	
1104.3784	llm_gap	n_gaps	2.0	
1104.3784	llm_gap	mean_sim_to_gold	0.36953550577163696	
1104.3784	llm_gap	mean_sim_to_full	1.0	
1104.3784	llm_gap	recovery_at_0.5	0.0	
1104.3784	llm_gap	hallucination_at_0.5	0.0	
1104.3784	llm_gap	recovery_at_0.6	0.0	
1104.3784	llm_gap	hallucination_at_0.6	0.0	
1104.3784	llm_gap	recovery_at_0.7	0.0	
1104.3784	llm_gap	hallucination_at_0.7	0.0	
1105.1534	regex_section	rouge1_f	0.2881476224272534	fallback
1105.1534	regex_section	rouge2_f	0.042643923240938165	fallback
1105.1534	regex_section	rougeL_f	0.14194464158977999	fallback
1105.1534	regex_section	pred_chars	5978.0	
1105.1534	llm_gap	n_gaps	1.0	
1105.1534	llm_gap	mean_sim_to_gold	0.40863341093063354	
1105.1534	llm_gap	mean_sim_to_full	0.9590744376182556	
1105.1534	llm_gap	recovery_at_0.5	0.0	
1105.1534	llm_gap	hallucination_at_0.5	0.0	
1105.1534	llm_gap	recovery_at_0.6	0.0	
1105.1534	llm_gap	hallucination_at_0.6	0.0	
1105.1534	llm_gap	recovery_at_0.7	0.0	
1105.1534	llm_gap	hallucination_at_0.7	0.0	
1105.2968	regex_section	rouge1_f	0.9846153846153847	future_work
1105.2968	regex_section	rouge2_f	0.9845559845559846	future_work
1105.2968	regex_section	rougeL_f	0.9846153846153847	future_work
1105.2968	regex_section	pred_chars	1783.0	
1105.2968	llm_gap	n_gaps	2.0	
